RNAP,x,t
1953,0.0357142857143,3801.29
3906,0.0,3801.29
837,0.0,3801.29
2790,0.0,3801.29
4743,0.0,3801.29
1674,0.0,3801.29
3627,0.0,3801.29
5580,0.0,3801.29
558,0.0,3801.29
2511,0.0,3801.29
4464,0.0,3801.29
1395,0.0,3801.29
3348,0.0357142857143,3801.29
5301,0.0,3801.29
279,0.75,3801.29
2232,0.0714285714286,3801.29
4185,0.0357142857143,3801.29
1116,0.0,3801.29
3069,0.0357142857143,3801.29
5022,0.0357142857143,3801.29
0,0.0,3901.21
1953,0.0,3901.21
3906,0.0,3901.21
837,0.037037037037,3901.21
2790,0.037037037037,3901.21
4743,0.0,3901.21
1674,0.0,3901.21
3627,0.037037037037,3901.21
5580,0.0,3901.21
558,0.037037037037,3901.21
2511,0.0740740740741,3901.21
4464,0.0,3901.21
1395,0.0,3901.21
3348,0.0,3901.21
5301,0.0,3901.21
279,0.703703703704,3901.21
2232,0.0,3901.21
4185,0.037037037037,3901.21
1116,0.0,3901.21
3069,0.0,3901.21
5022,0.037037037037,3901.21
0,0.0,4000.42
1953,0.0,4000.42
3906,0.0,4000.42
837,0.111111111111,4000.42
2790,0.037037037037,4000.42
4743,0.037037037037,4000.42
1674,0.0,4000.42
3627,0.0,4000.42
5580,0.037037037037,4000.42
558,0.037037037037,4000.42
2511,0.0,4000.42
4464,0.037037037037,4000.42
1395,0.037037037037,4000.42
3348,0.037037037037,4000.42
5301,0.0,4000.42
279,0.555555555556,4000.42
2232,0.0,4000.42
4185,0.0,4000.42
1116,0.037037037037,4000.42
3069,0.037037037037,4000.42
5022,0.0,4000.42
0,0.0,4100.77
1953,0.0769230769231,4100.77
3906,0.0384615384615,4100.77
837,0.0384615384615,4100.77
2790,0.0,4100.77
4743,0.0,4100.77
1674,0.0384615384615,4100.77
3627,0.0,4100.77
5580,0.0,4100.77
558,0.0,4100.77
2511,0.0,4100.77
4464,0.0,4100.77
1395,0.0384615384615,4100.77
3348,0.0384615384615,4100.77
5301,0.0384615384615,4100.77
279,0.538461538462,4100.77
2232,0.0,4100.77
4185,0.0384615384615,4100.77
1116,0.0769230769231,4100.77
3069,0.0,4100.77
5022,0.0384615384615,4100.77
0,0.0,4200.21
1953,0.0,4200.21
3906,0.0,4200.21
837,0.0416666666667,4200.21
2790,0.0416666666667,4200.21
4743,0.0416666666667,4200.21
1674,0.0416666666667,4200.21
3627,0.0,4200.21
5580,0.0,4200.21
558,0.0,4200.21
2511,0.0833333333333,4200.21
4464,0.0416666666667,4200.21
1395,0.0,4200.21
3348,0.0,4200.21
5301,0.0,4200.21
279,0.541666666667,4200.21
2232,0.0416666666667,4200.21
4185,0.0416666666667,4200.21
1116,0.0833333333333,4200.21
3069,0.0,4200.21
5022,0.0,4200.21
0,0.0,4301.24
1953,0.0,4301.24
3906,0.0,4301.24
837,0.0416666666667,4301.24
2790,0.0416666666667,4301.24
4743,0.0,4301.24
1674,0.0,4301.24
3627,0.0,4301.24
5580,0.0416666666667,4301.24
558,0.0,4301.24
2511,0.0,4301.24
4464,0.0416666666667,4301.24
1395,0.0833333333333,4301.24
3348,0.0416666666667,4301.24
5301,0.0,4301.24
279,0.5,4301.24
2232,0.0416666666667,4301.24
4185,0.0,4301.24
1116,0.0416666666667,4301.24
3069,0.0833333333333,4301.24
5022,0.0416666666667,4301.24
0,0.0,4400.54
1953,0.0454545454545,4400.54
3906,0.0454545454545,4400.54
837,0.0454545454545,4400.54
2790,0.0454545454545,4400.54
4743,0.0,4400.54
1674,0.0,4400.54
3627,0.0454545454545,4400.54
5580,0.0,4400.54
558,0.0454545454545,4400.54
2511,0.0,4400.54
4464,0.0,4400.54
1395,0.0,4400.54
3348,0.0454545454545,4400.54
5301,0.0454545454545,4400.54
279,0.454545454545,4400.54
2232,0.0909090909091,4400.54
4185,0.0454545454545,4400.54
1116,0.0454545454545,4400.54
3069,0.0,4400.54
5022,0.0,4400.54
0,0.0,4500.74
1953,0.0,4500.74
3906,0.0769230769231,4500.74
837,0.0,4500.74
2790,0.0,4500.74
4743,0.0384615384615,4500.74
1674,0.0384615384615,4500.74
3627,0.0,4500.74
5580,0.0,4500.74
558,0.0384615384615,4500.74
2511,0.0769230769231,4500.74
4464,0.0384615384615,4500.74
1395,0.0384615384615,4500.74
3348,0.0384615384615,4500.74
5301,0.0,4500.74
279,0.538461538462,4500.74
2232,0.0,4500.74
4185,0.0,4500.74
1116,0.0384615384615,4500.74
3069,0.0384615384615,4500.74
5022,0.0,4500.74
0,0.0,4600.38
1953,0.0555555555556,4600.38
3906,0.0,4600.38
837,0.0277777777778,4600.38
2790,0.0277777777778,4600.38
4743,0.0277777777778,4600.38
1674,0.0,4600.38
3627,0.0277777777778,4600.38
5580,0.0,4600.38
558,0.0277777777778,4600.38
2511,0.0,4600.38
4464,0.0555555555556,4600.38
1395,0.0277777777778,4600.38
3348,0.0277777777778,4600.38
5301,0.0277777777778,4600.38
279,0.638888888889,4600.38
2232,0.0,4600.38
4185,0.0,4600.38
1116,0.0,4600.38
3069,0.0277777777778,4600.38
5022,0.0,4600.38
0,0.0,4702.39
1953,0.0277777777778,4702.39
3906,0.0277777777778,4702.39
837,0.0277777777778,4702.39
2790,0.0277777777778,4702.39
4743,0.0277777777778,4702.39
1674,0.0,4702.39
3627,0.0,4702.39
5580,0.0,4702.39
558,0.0,4702.39
2511,0.0277777777778,4702.39
4464,0.0,4702.39
1395,0.0277777777778,4702.39
3348,0.0555555555556,4702.39
5301,0.0277777777778,4702.39
279,0.666666666667,4702.39
2232,0.0,4702.39
4185,0.0277777777778,4702.39
1116,0.0,4702.39
3069,0.0,4702.39
5022,0.0277777777778,4702.39
0,0.0,4800.14
1953,0.0285714285714,4800.14
3906,0.0285714285714,4800.14
837,0.0,4800.14
2790,0.0285714285714,4800.14
4743,0.0,4800.14
1674,0.0,4800.14
3627,0.0,4800.14
5580,0.0285714285714,4800.14
558,0.0285714285714,4800.14
2511,0.0285714285714,4800.14
4464,0.0285714285714,4800.14
1395,0.0285714285714,4800.14
3348,0.0285714285714,4800.14
5301,0.0285714285714,4800.14
279,0.657142857143,4800.14
2232,0.0,4800.14
4185,0.0,4800.14
1116,0.0,4800.14
3069,0.0285714285714,4800.14
5022,0.0285714285714,4800.14
0,0.0,4900.17
1953,0.0285714285714,4900.17
3906,0.0285714285714,4900.17
837,0.0,4900.17
2790,0.0,4900.17
4743,0.0,4900.17
1674,0.0,4900.17
3627,0.0285714285714,4900.17
5580,0.0,4900.17
558,0.0285714285714,4900.17
2511,0.0285714285714,4900.17
4464,0.0285714285714,4900.17
1395,0.0,4900.17
3348,0.0285714285714,4900.17
5301,0.0285714285714,4900.17
279,0.685714285714,4900.17
2232,0.0,4900.17
4185,0.0,4900.17
1116,0.0285714285714,4900.17
3069,0.0285714285714,4900.17
5022,0.0285714285714,4900.17
0,0.0,5000.15
1953,0.0,5000.15
3906,0.0,5000.15
837,0.0,5000.15
2790,0.0,5000.15
4743,0.0,5000.15
1674,0.0,5000.15
3627,0.030303030303,5000.15
5580,0.0,5000.15
558,0.0,5000.15
2511,0.0,5000.15
4464,0.0,5000.15
1395,0.030303030303,5000.15
3348,0.030303030303,5000.15
5301,0.0,5000.15
279,0.727272727273,5000.15
2232,0.030303030303,5000.15
4185,0.0606060606061,5000.15
1116,0.030303030303,5000.15
3069,0.030303030303,5000.15
5022,0.030303030303,5000.15
0,0.0,5100.23
1953,0.0,5100.23
3906,0.0232558139535,5100.23
837,0.0,5100.23
2790,0.0232558139535,5100.23
4743,0.0232558139535,5100.23
1674,0.0232558139535,5100.23
3627,0.0,5100.23
5580,0.0,5100.23
558,0.0232558139535,5100.23
2511,0.0,5100.23
4464,0.0232558139535,5100.23
1395,0.0232558139535,5100.23
3348,0.0232558139535,5100.23
5301,0.0232558139535,5100.23
279,0.767441860465,5100.23
2232,0.0,5100.23
4185,0.0232558139535,5100.23
1116,0.0,5100.23
3069,0.0,5100.23
5022,0.0,5100.23
0,0.0,5200.55
1953,0.0217391304348,5200.55
3906,0.0217391304348,5200.55
837,0.0217391304348,5200.55
2790,0.0,5200.55
4743,0.0217391304348,5200.55
1674,0.0217391304348,5200.55
3627,0.0,5200.55
5580,0.0,5200.55
558,0.0217391304348,5200.55
2511,0.0,5200.55
4464,0.0,5200.55
1395,0.0,5200.55
3348,0.0,5200.55
5301,0.0217391304348,5200.55
279,0.782608695652,5200.55
2232,0.0,5200.55
4185,0.0217391304348,5200.55
1116,0.0,5200.55
3069,0.0217391304348,5200.55
5022,0.0217391304348,5200.55
0,0.0,5300.89
1953,0.0,5300.89
3906,0.0,5300.89
837,0.0,5300.89
2790,0.0,5300.89
4743,0.0217391304348,5300.89
1674,0.0,5300.89
3627,0.0,5300.89
5580,0.0,5300.89
558,0.0,5300.89
2511,0.0217391304348,5300.89
4464,0.0217391304348,5300.89
1395,0.0,5300.89
3348,0.0217391304348,5300.89
5301,0.0434782608696,5300.89
279,0.782608695652,5300.89
2232,0.0217391304348,5300.89
4185,0.0,5300.89
1116,0.0434782608696,5300.89
3069,0.0,5300.89
5022,0.0217391304348,5300.89
0,0.0,5400.83
1953,0.0,5400.83
3906,0.0227272727273,5400.83
837,0.0,5400.83
2790,0.0227272727273,5400.83
4743,0.0227272727273,5400.83
1674,0.0227272727273,5400.83
3627,0.0,5400.83
5580,0.0,5400.83
558,0.0227272727273,5400.83
2511,0.0227272727273,5400.83
4464,0.0,5400.83
1395,0.0227272727273,5400.83
3348,0.0,5400.83
5301,0.0227272727273,5400.83
279,0.795454545455,5400.83
2232,0.0,5400.83
4185,0.0,5400.83
1116,0.0,5400.83
3069,0.0,5400.83
5022,0.0227272727273,5400.83
0,0.0,5501.25
1953,0.0232558139535,5501.25
3906,0.0,5501.25
837,0.0232558139535,5501.25
2790,0.0,5501.25
4743,0.0,5501.25
1674,0.0232558139535,5501.25
3627,0.0,5501.25
5580,0.0232558139535,5501.25
558,0.0,5501.25
2511,0.0,5501.25
4464,0.0,5501.25
1395,0.0,5501.25
3348,0.0232558139535,5501.25
5301,0.0,5501.25
279,0.813953488372,5501.25
2232,0.0,5501.25
4185,0.0232558139535,5501.25
1116,0.0,5501.25
3069,0.0232558139535,5501.25
5022,0.0232558139535,5501.25
0,0.0,5600.79
1953,0.0,5600.79
3906,0.0,5600.79
837,0.0,5600.79
2790,0.0,5600.79
4743,0.0243902439024,5600.79
1674,0.0,5600.79
3627,0.0243902439024,5600.79
5580,0.0,5600.79
558,0.0,5600.79
2511,0.0243902439024,5600.79
4464,0.0,5600.79
1395,0.0,5600.79
3348,0.0243902439024,5600.79
5301,0.0,5600.79
279,0.853658536585,5600.79
2232,0.0243902439024,5600.79
4185,0.0,5600.79
1116,0.0243902439024,5600.79
3069,0.0,5600.79
5022,0.0,5600.79
0,0.0,5700.09
1953,0.0,5700.09
3906,0.0243902439024,5700.09
837,0.0,5700.09
2790,0.0487804878049,5700.09
4743,0.0,5700.09
1674,0.0243902439024,5700.09
3627,0.0,5700.09
5580,0.0,5700.09
558,0.0,5700.09
2511,0.0,5700.09
4464,0.0,5700.09
1395,0.0,5700.09
3348,0.0,5700.09
5301,0.0,5700.09
279,0.853658536585,5700.09
2232,0.0,5700.09
4185,0.0243902439024,5700.09
1116,0.0,5700.09
3069,0.0,5700.09
5022,0.0243902439024,5700.09
0,0.0,5800.98
1953,0.025,5800.98
3906,0.0,5800.98
837,0.0,5800.98
2790,0.0,5800.98
4743,0.0,5800.98
1674,0.0,5800.98
3627,0.0,5800.98
5580,0.0,5800.98
558,0.0,5800.98
2511,0.0,5800.98
4464,0.025,5800.98
1395,0.0,5800.98
3348,0.025,5800.98
5301,0.0,5800.98
279,0.875,5800.98
2232,0.0,5800.98
4185,0.025,5800.98
1116,0.0,5800.98
3069,0.025,5800.98
5022,0.0,5800.98
0,0.0,5902.65
1953,0.0,5902.65
3906,0.0,5902.65
837,0.0,5902.65
2790,0.0,5902.65
4743,0.0243902439024,5902.65
1674,0.0,5902.65
3627,0.0487804878049,5902.65
5580,0.0,5902.65
558,0.0243902439024,5902.65
2511,0.0243902439024,5902.65
4464,0.0243902439024,5902.65
1395,0.0,5902.65
3348,0.0,5902.65
5301,0.0,5902.65
279,0.853658536585,5902.65
2232,0.0,5902.65
4185,0.0,5902.65
1116,0.0,5902.65
3069,0.0,5902.65
5022,0.0,5902.65
0,0.0,6000.5
1953,0.0,6000.5
3906,0.0243902439024,6000.5
837,0.0243902439024,6000.5
2790,0.0243902439024,6000.5
4743,0.0,6000.5
1674,0.0,6000.5
3627,0.0,6000.5
5580,0.0,6000.5
558,0.0,6000.5
2511,0.0,6000.5
4464,0.0,6000.5
1395,0.0,6000.5
3348,0.0,6000.5
5301,0.0487804878049,6000.5
279,0.829268292683,6000.5
2232,0.0,6000.5
4185,0.0243902439024,6000.5
1116,0.0243902439024,6000.5
3069,0.0,6000.5
5022,0.0,6000.5
0,0.0,6100.03
1953,0.0,6100.03
3906,0.025,6100.03
837,0.0,6100.03
2790,0.0,6100.03
4743,0.025,6100.03
1674,0.025,6100.03
3627,0.0,6100.03
5580,0.025,6100.03
558,0.0,6100.03
2511,0.0,6100.03
4464,0.0,6100.03
1395,0.025,6100.03
3348,0.0,6100.03
5301,0.0,6100.03
279,0.85,6100.03
2232,0.0,6100.03
4185,0.0,6100.03
1116,0.0,6100.03
3069,0.025,6100.03
5022,0.0,6100.03
0,0.0,6201.13
1953,0.025641025641,6201.13
3906,0.0,6201.13
837,0.025641025641,6201.13
2790,0.0,6201.13
4743,0.0,6201.13
1674,0.025641025641,6201.13
3627,0.025641025641,6201.13
5580,0.0,6201.13
558,0.025641025641,6201.13
2511,0.0,6201.13
4464,0.0,6201.13
1395,0.0,6201.13
3348,0.0,6201.13
5301,0.025641025641,6201.13
279,0.820512820513,6201.13
2232,0.0,6201.13
4185,0.025641025641,6201.13
1116,0.0,6201.13
3069,0.0,6201.13
5022,0.0,6201.13
0,0.0,6302.37
1953,0.025641025641,6302.37
3906,0.0,6302.37
837,0.0512820512821,6302.37
2790,0.0,6302.37
4743,0.0,6302.37
1674,0.0,6302.37
3627,0.0,6302.37
5580,0.025641025641,6302.37
558,0.0,6302.37
2511,0.0,6302.37
4464,0.025641025641,6302.37
1395,0.0,6302.37
3348,0.0,6302.37
5301,0.0,6302.37
279,0.794871794872,6302.37
2232,0.025641025641,6302.37
4185,0.025641025641,6302.37
1116,0.025641025641,6302.37
3069,0.0,6302.37
5022,0.0,6302.37
0,0.0,6400.12
1953,0.0,6400.12
3906,0.0,6400.12
837,0.0263157894737,6400.12
2790,0.0263157894737,6400.12
4743,0.0526315789474,6400.12
1674,0.0263157894737,6400.12
3627,0.0,6400.12
5580,0.0,6400.12
558,0.0263157894737,6400.12
2511,0.0263157894737,6400.12
4464,0.0,6400.12
1395,0.0526315789474,6400.12
3348,0.0,6400.12
5301,0.0,6400.12
279,0.763157894737,6400.12
2232,0.0,6400.12
4185,0.0,6400.12
1116,0.0,6400.12
3069,0.0,6400.12
5022,0.0,6400.12
0,0.0,6500.13
1953,0.0,6500.13
3906,0.0,6500.13
837,0.0,6500.13
2790,0.0263157894737,6500.13
4743,0.0,6500.13
1674,0.0526315789474,6500.13
3627,0.0,6500.13
5580,0.0,6500.13
558,0.0,6500.13
2511,0.0,6500.13
4464,0.0,6500.13
1395,0.0,6500.13
3348,0.0,6500.13
5301,0.0,6500.13
279,0.763157894737,6500.13
2232,0.0263157894737,6500.13
4185,0.0,6500.13
1116,0.0526315789474,6500.13
3069,0.0263157894737,6500.13
5022,0.0526315789474,6500.13
0,0.0,6600.01
1953,0.0263157894737,6600.01
3906,0.0,6600.01
837,0.0,6600.01
2790,0.0,6600.01
4743,0.0,6600.01
1674,0.0,6600.01
3627,0.0263157894737,6600.01
5580,0.0526315789474,6600.01
558,0.0263157894737,6600.01
2511,0.0263157894737,6600.01
4464,0.0,6600.01
1395,0.0526315789474,6600.01
3348,0.0,6600.01
5301,0.0,6600.01
279,0.736842105263,6600.01
2232,0.0263157894737,6600.01
4185,0.0,6600.01
1116,0.0,6600.01
3069,0.0263157894737,6600.01
5022,0.0,6600.01
0,0.0,6700.16
1953,0.0,6700.16
3906,0.027027027027,6700.16
837,0.027027027027,6700.16
2790,0.027027027027,6700.16
4743,0.0,6700.16
1674,0.0540540540541,6700.16
3627,0.0,6700.16
5580,0.027027027027,6700.16
558,0.0,6700.16
2511,0.027027027027,6700.16
4464,0.0,6700.16
1395,0.0,6700.16
3348,0.027027027027,6700.16
5301,0.0,6700.16
279,0.756756756757,6700.16
2232,0.027027027027,6700.16
4185,0.0,6700.16
1116,0.0,6700.16
3069,0.0,6700.16
5022,0.0,6700.16
0,0.0,6801.33
1953,0.0,6801.33
3906,0.0277777777778,6801.33
837,0.0,6801.33
2790,0.0277777777778,6801.33
4743,0.0,6801.33
1674,0.0,6801.33
3627,0.0,6801.33
5580,0.0,6801.33
558,0.0,6801.33
2511,0.0,6801.33
4464,0.0277777777778,6801.33
1395,0.0277777777778,6801.33
3348,0.0555555555556,6801.33
5301,0.0,6801.33
279,0.777777777778,6801.33
2232,0.0555555555556,6801.33
4185,0.0,6801.33
1116,0.0,6801.33
3069,0.0,6801.33
5022,0.0,6801.33
0,0.0,6902.21
1953,0.0277777777778,6902.21
3906,0.0,6902.21
837,0.0,6902.21
2790,0.0277777777778,6902.21
4743,0.0277777777778,6902.21
1674,0.0,6902.21
3627,0.0277777777778,6902.21
5580,0.0,6902.21
558,0.0277777777778,6902.21
2511,0.0277777777778,6902.21
4464,0.0,6902.21
1395,0.0,6902.21
3348,0.0277777777778,6902.21
5301,0.0,6902.21
279,0.75,6902.21
2232,0.0,6902.21
4185,0.0277777777778,6902.21
1116,0.0,6902.21
3069,0.0,6902.21
5022,0.0277777777778,6902.21
0,0.0,7001.86
1953,0.0,7001.86
3906,0.0,7001.86
837,0.0277777777778,7001.86
2790,0.0277777777778,7001.86
4743,0.0,7001.86
1674,0.0,7001.86
3627,0.0277777777778,7001.86
5580,0.0277777777778,7001.86
558,0.0833333333333,7001.86
2511,0.0,7001.86
4464,0.0277777777778,7001.86
1395,0.0,7001.86
3348,0.0277777777778,7001.86
5301,0.0,7001.86
279,0.666666666667,7001.86
2232,0.0277777777778,7001.86
4185,0.0277777777778,7001.86
1116,0.0,7001.86
3069,0.0,7001.86
5022,0.0277777777778,7001.86
0,0.0,7101.86
1953,0.0,7101.86
3906,0.0,7101.86
837,0.0285714285714,7101.86
2790,0.0285714285714,7101.86
4743,0.0285714285714,7101.86
1674,0.0,7101.86
3627,0.0285714285714,7101.86
5580,0.0,7101.86
558,0.0857142857143,7101.86
2511,0.0,7101.86
4464,0.0285714285714,7101.86
1395,0.0,7101.86
3348,0.0,7101.86
5301,0.0285714285714,7101.86
279,0.657142857143,7101.86
2232,0.0,7101.86
4185,0.0285714285714,7101.86
1116,0.0285714285714,7101.86
3069,0.0285714285714,7101.86
5022,0.0,7101.86
0,0.0,7202.61
1953,0.0,7202.61
3906,0.0243902439024,7202.61
837,0.0,7202.61
2790,0.0,7202.61
4743,0.0,7202.61
1674,0.0243902439024,7202.61
3627,0.0243902439024,7202.61
5580,0.0,7202.61
558,0.0975609756098,7202.61
2511,0.0,7202.61
4464,0.0243902439024,7202.61
1395,0.0243902439024,7202.61
3348,0.0,7202.61
5301,0.0243902439024,7202.61
279,0.707317073171,7202.61
2232,0.0,7202.61
4185,0.0,7202.61
1116,0.0,7202.61
3069,0.0243902439024,7202.61
5022,0.0243902439024,7202.61
